Дата,Выявлено всего,Заражений за день,Выздоровлений,Выздоровлений за день,Смертей за день,Смертей,"Летальность, %",% Выздоровлений,% Смертей,% прирост,Выздоровевших и умерших,Характерстика ДБ
2021-09-06,7030455,17856,6285007,14276,790,187990,2.67,0.002276608580403128,0.004220085470085565,0.002546274213027111,6472997,27.0
2021-09-07,7047880,17425,6302250,17243,795,188785,2.68,0.0027435132530480018,0.0042289483483164405,0.0024785024582334447,6491035,28.0
2021-09-08,7065904,18024,6320512,18262,797,189582,2.68,0.0028976952675632273,0.004221733718250853,0.0025573647678451827,6510094,28.0
2021-09-09,7084284,18380,6340151,19639,794,190376,2.69,0.0031071849875452533,0.004188161323332329,0.002601224132113833,6530527,28.0
2021-09-10,7102625,18341,6357272,17121,789,191165,2.69,0.002700408870388138,0.004144429970164286,0.0025889701768027074,6548437,28.0
2021-09-11,7121516,18891,6375160,17888,796,191961,2.7,0.002813785535682678,0.004163942144221,0.0026597208778444963,6567121,28.0
2021-09-12,7140070,18554,6389657,14497,788,192749,2.7,0.0022739821431931877,0.0041050004948921534,0.002605344143016719,6582406,28.0
2021-09-13,7158248,18178,6402126,12469,719,193468,2.7,0.0019514349518292558,0.003730239845602279,0.002545913415414658,6595594,29.0
2021-09-14,7176085,17837,6418033,15907,781,194249,2.71,0.002484643382526297,0.004036843302251514,0.0024918108453353405,6612282,29.0
2021-09-15,7194926,18841,6435072,17039,792,195041,2.71,0.002654863257948392,0.0040772410668781225,0.0026255263141392593,6630113,29.0
2021-09-16,7214520,19594,6452398,17326,794,195835,2.71,0.002692432967339009,0.004070938930788914,0.002723308064599861,6648233,29.0
2021-09-17,7234425,19905,6469017,16619,791,196626,2.72,0.002575631571394066,0.004039114560727253,0.0027590193110560435,6665643,29.0
2021-09-18,7254754,20329,6485264,16247,799,197425,2.72,0.0025115098630905663,0.0040635521243375106,0.002810036734087307,6682689,30.0
2021-09-19,7274928,20174,6498682,13418,793,198218,2.72,0.002068998270540634,0.004016715208307042,0.002780797253773226,6696900,30.0
2021-09-20,7294672,19744,6510674,11992,778,198996,2.73,0.0018452972464262363,0.003924971496029661,0.002713978750030321,6709670,30.0
2021-09-21,7313851,19179,6526111,15437,812,199808,2.73,0.0023710294817402837,0.004080484029829856,0.002629179214637789,6725919,31.0
2021-09-22,7333557,19706,6542213,16102,817,200625,2.74,0.002467319357577491,0.004088925368353591,0.002694339821798453,6742838,31.0
2021-09-23,7354995,21438,6558780,16567,820,201445,2.74,0.0025323235425076533,0.004087227414330208,0.0029232744764922107,6760225,31.0
2021-09-24,7376374,21379,6574608,15828,828,202273,2.74,0.0024132536843741725,0.00411030306038862,0.0029067320915920907,6776881,31.0
2021-09-25,7398415,22041,6590933,16325,822,203095,2.75,0.002483037771985775,0.004063814745418393,0.002988053479934693,6794028,31.0
2021-09-26,7420913,22498,6604604,13671,805,203900,2.75,0.002074213165268013,0.003963662325512596,0.0030409216028026713,6808504,31.0
2021-09-27,7443149,22236,6618117,13513,779,204679,2.75,0.002045997004513911,0.0038205002452182954,0.0029963968045441107,6822796,32.0
2021-09-28,7464708,21559,6635485,17368,852,205531,2.75,0.002624311416676406,0.0041626156078542476,0.0028964891069627186,6841016,32.0
2021-09-29,7487138,22430,6653941,18456,857,206388,2.76,0.0027814093468676577,0.004169687297779889,0.003004806082167022,6860329,32.0
2021-09-30,7511026,23888,6672767,18826,867,207255,2.76,0.002829300710661453,0.004200825629397054,0.003190538227023421,6880022,32.0
2021-10-01,7535548,24522,6692722,19955,887,208142,2.76,0.0029905135305938746,0.004279751996333125,0.0032648003082402788,6900864,32.0
2021-10-02,7560767,25219,6710574,17852,886,209028,2.76,0.0026673750979049338,0.0042567093618779426,0.00334667100521413,6919602,31.0
2021-10-03,7586536,25769,6725965,15391,890,209918,2.77,0.002293544486656529,0.004257802782402287,0.0034082520992910763,6935883,32.0
2021-10-04,7612317,25781,6740491,14526,883,210801,2.77,0.0021596900965139554,0.004206404405529884,0.003398257122881887,6951292,32.0
2021-10-05,7637427,25110,6759059,18568,895,211696,2.77,0.002754695466546941,0.004245710409343406,0.003298601463916917,6970755,32.0
2021-10-06,7662560,25133,6778900,19841,929,212625,2.77,0.002935467792188229,0.0043883682261356425,0.0032907679510389976,6991525,32.0
2021-10-07,7690110,27550,6799230,20330,924,213549,2.78,0.002999011639056581,0.004345679012345728,0.0035954041469170588,7012779,31.0
2021-10-08,7717356,27246,6819796,20566,936,214485,2.78,0.00302475427364568,0.004383068991191674,0.003542992232880904,7034281,31.0
2021-10-09,7746718,29362,6840845,21049,968,215453,2.78,0.0030864559585066513,0.004513136116744754,0.0038046709261565508,7056298,31.0
2021-10-10,7775365,28647,6858119,17274,962,216415,2.78,0.0025251266473660387,0.0044650109304582575,0.003697953120276321,7074534,31.0
2021-10-11,7804774,29409,6873579,15460,957,217372,2.79,0.00225426242968374,0.00442205946907559,0.0037823304758040077,7090951,31.0
2021-10-12,7832964,28190,6894285,20706,973,218345,2.79,0.003012404454797224,0.004476197486336764,0.003611891901033948,7112630,31.0
2021-10-13,7861681,28717,6916086,21801,984,219329,2.79,0.003162184330935069,0.004506629416748621,0.003666172856150007,7135415,31.0
2021-10-14,7892980,31299,6937756,21670,985,220314,2.79,0.0031332750922992147,0.004490970186341148,0.003981209616620074,7158070,31.0
2021-10-15,7925176,32196,6960024,22268,999,221313,2.79,0.0032096833615942177,0.004534437212342368,0.004079067728538499,7181337,30.0
2021-10-16,7958384,33208,6981907,21883,1002,222315,2.79,0.0031440983536839,0.0045275243659432815,0.004190190855067444,7204222,30.0
2021-10-17,7992687,34303,7000624,18717,997,223312,2.79,0.002680786209269259,0.0044846276679486605,0.004310297165856847,7223936,30.0
2021-10-18,8027012,34325,7017055,16431,998,224310,2.79,0.002347076489181532,0.004469083613957148,0.0042945507562099925,7241365,30.0
2021-10-19,8060752,33740,7040481,23426,1015,225325,2.8,0.0033384375639067265,0.004524987740180952,0.004203307532117728,7265806,30.0
2021-10-20,8094825,34073,7065712,25231,1028,226353,2.8,0.003583704011132172,0.004562298901586548,0.0042270249723599385,7292065,30.0
2021-10-21,8131164,36339,7091607,25895,1036,227389,2.8,0.0036648818972524477,0.004576921887494256,0.004489164373534971,7318996,29.0
2021-10-22,8168305,37141,7117060,25453,1064,228453,2.8,0.0035891723836360967,0.004679206118149981,0.004567734705633875,7345513,29.0
2021-10-23,8205983,37678,7143137,26077,1075,229528,2.8,0.0036640129491671844,0.004705563069865582,0.0046127072874972965,7372665,29.0
2021-10-24,8241643,35660,7165921,22784,1072,230600,2.8,0.0031896350300995024,0.004670454149384717,0.004345609782520965,7396521,29.0
2021-10-25,8279573,37930,7186611,20690,1069,231669,2.8,0.0028872771553021264,0.004635732870771792,0.004602237684888878,7418280,29.0
2021-10-26,8316019,36446,7213584,26973,1106,232775,2.8,0.0037532294429181157,0.004774052635441173,0.004401917828371182,7446359,28.0
2021-10-27,8352601,36582,7242735,29151,1123,233898,2.8,0.0040411257427652725,0.0048244012458382715,0.0043989798484105344,7476633,28.0
2021-10-28,8392697,40096,7272053,29318,1159,235057,2.8,0.0040479183623314255,0.004955151390777068,0.004800420850942011,7507110,28.0
2021-10-29,8432546,39849,7302515,30462,1163,236220,2.8,0.004188913364630231,0.004947736081035714,0.004748056554406689,7538735,27.0
2021-10-30,8472797,40251,7331424,28909,1160,237380,2.8,0.003958773107621161,0.004910676488019572,0.004773291482785824,7568804,27.0
2021-10-31,8513790,40993,7358539,27115,1158,238538,2.8,0.003698462945261438,0.00487825427584454,0.0048381897973006635,7597077,27.0
2021-11-01,8554192,40402,7381726,23187,1155,239693,2.8,0.003151033105892376,0.004841995824564682,0.00474547763099631,7621419,27.0
2021-11-02,8593200,39008,7412631,30905,1178,240871,2.8,0.004186690213102029,0.0049146199513543385,0.0045601033972584295,7653502,27.0
2021-11-03,8633643,40443,7445438,32807,1189,242060,2.8,0.004425823975319876,0.004936252184779333,0.004706395754782822,7687498,27.0
2021-11-04,8673860,40217,7477366,31928,1195,243255,2.8,0.004288263497728373,0.004936792530777501,0.004658172685620743,7720621,26.0
2021-11-05,8714595,40735,7505971,28605,1192,244447,2.81,0.003825544984691121,0.004900207601077122,0.0046962943833541715,7750418,26.0
2021-11-06,8755930,41335,7535172,29201,1188,245635,2.81,0.0038903694138971994,0.004859949191440283,0.004743192311289279,7780807,26.0
2021-11-07,8795095,39165,7561978,26806,1179,246814,2.81,0.003557450314339184,0.0047998045881083575,0.004472968605276685,7808792,26.0
2021-11-08,8834495,39400,7587560,25582,1190,248004,2.81,0.0033829773109628203,0.004821444488562143,0.004479769689810009,7835564,26.0
2021-11-09,8873655,39160,7619596,32036,1211,249215,2.81,0.004222174190385397,0.004882985758294156,0.004432624615215763,7868811,26.0
2021-11-10,8911713,38058,7654161,34565,1239,250454,2.81,0.004536329747666379,0.004971610858094389,0.004288875328148256,7904615,26.0
2021-11-11,8952472,40759,7687317,33156,1237,251691,2.81,0.004331761508544085,0.004939030720212179,0.004573643697906249,7939008,26.0
2021-11-12,8992595,40123,7720962,33645,1235,252926,2.81,0.00437668955241466,0.004906810334894818,0.00448177888744028,7973888,26.0
2021-11-13,9031851,39256,7754764,33802,1241,254167,2.81,0.0043779518666198225,0.004906573464175335,0.0043653695067997775,8008931,26.0
2021-11-14,9070674,38823,7784585,29821,1219,255386,2.82,0.003845507097314682,0.004796059283856735,0.004298454436416188,8039971,26.0
2021-11-15,9109094,38420,7812287,27702,1211,256597,2.82,0.003558571201933036,0.00474184176109893,0.004235627914750406,8068884,26.0
2021-11-16,9145912,36818,7846448,34161,1240,257837,2.82,0.004372727218034944,0.004832480504448622,0.004041894836083637,8104285,26.0
2021-11-17,9182538,36626,7882836,36388,1247,259084,2.82,0.004637512413260048,0.00483638888134741,0.004004630702766354,8141920,26.0
2021-11-18,9219912,37374,7919250,36414,1251,260335,2.82,0.00461940347357226,0.00482854981395997,0.00407011656254519,8179585,26.0
2021-11-19,9257068,37156,7956254,37004,1254,261589,2.83,0.004672664709410634,0.004816870570610865,0.0040299733880322375,8217843,26.0
2021-11-20,9294188,37120,7992426,36172,1254,262843,2.83,0.0045463606365507845,0.004793779554950639,0.004009908969016872,8255269,26.0
2021-11-21,9331158,36970,8024930,32504,1252,264095,2.83,0.004066850290512568,0.004763299764498186,0.003977754700034142,8289025,26.0
2021-11-22,9366839,35681,8053643,28713,1241,265336,2.83,0.0035779751349855893,0.0046990666237527465,0.00382385551718234,8318979,26.0
2021-11-23,9400835,33996,8089694,36051,1243,266579,2.84,0.004476359332043822,0.004684626285162974,0.003629399416388068,8356273,26.0
2021-11-24,9434393,33558,8126376,36682,1240,267819,2.84,0.004534411313950715,0.004651529190221382,0.003569682905826932,8394195,26.0
2021-11-25,9468189,33796,8164826,38450,1238,269057,2.84,0.004731506393501839,0.004622524914214443,0.003582212443344224,8433883,26.0
2021-11-26,9502879,34690,8200971,36145,1235,270292,2.84,0.004426916140037872,0.004590105442341175,0.003663847436927936,8471263,27.0
2021-11-27,9536825,33946,8237465,36494,1239,271531,2.85,0.004449960864390422,0.004583931451911161,0.0035721805991637545,8508996,27.0
2021-11-28,9570373,33548,8268111,30646,1224,272755,2.85,0.0037203192972594663,0.004507772593184578,0.003517732578714572,8540866,27.0
2021-11-29,9604233,33860,8295811,27700,1209,273964,2.85,0.003350221108545881,0.004432549357481941,0.0035380021238462507,8569775,27.0
2021-11-30,9636881,32648,8329253,33442,1229,275193,2.86,0.0040311911638295506,0.0044859908601129215,0.0033993344393039577,8604446,27.0
2021-12-01,9669718,32837,8364932,35679,1226,276419,2.86,0.004283577410843398,0.004455055179455769,0.0034074302671165397,8641351,27.0
2021-12-02,9703107,33389,8400117,35185,1221,277640,2.86,0.004206250570835568,0.004417207210792418,0.00345294454295364,8677757,27.0
2021-12-03,9736037,32930,8436631,36514,1217,278857,2.86,0.004346844216574608,0.004383374153580144,0.0033937583085499323,8715488,27.0
2021-12-04,9769011,32974,8471813,35182,1215,280072,2.87,0.004170148012873964,0.0043570719042376185,0.0033867989614255745,8751885,28.0
2021-12-05,9801613,32602,8502406,30593,1206,281278,2.87,0.00361115147371649,0.004306035590847968,0.003337287674259004,8783684,28.0
2021-12-06,9833749,32136,8530476,28070,1184,282462,2.87,0.0033014184455553157,0.004209358712732536,0.003278644035425549,8812938,28.0
2021-12-07,9864845,31096,8565091,34615,1182,283644,2.88,0.0040578040428225215,0.004184633685239136,0.003162171416008386,8848735,28.0
2021-12-08,9895597,30752,8602067,36976,1179,284823,2.88,0.0043170586278651335,0.0041566188602615295,0.003117332304765075,8886890,28.0
2021-12-09,9925806,30209,8637861,35794,1181,286004,2.88,0.004161092909413577,0.00414643480336907,0.003052771853987224,8923865,28.0
2021-12-10,9956679,30873,8673518,35657,1176,287180,2.88,0.004127989556673707,0.004111830603767741,0.0031103771320939444,8960698,28.0
2021-12-11,9986967,30288,8709964,36446,1171,288351,2.89,0.004201985860869728,0.00407758200431796,0.0030419781535591106,8998315,28.0
2021-12-12,10016896,29929,8741355,31391,1132,289483,2.89,0.0036040332658091594,0.0039257710221223254,0.0029968057369169627,9030838,29.0
2021-12-13,10046454,29558,8769916,28561,1121,290604,2.89,0.0032673424200253547,0.003872420833002321,0.0029508143041516717,9060520,29.0
2021-12-14,10074797,28343,8804000,34084,1145,291749,2.9,0.0038864682398325186,0.003940069648043386,0.0028211944234253217,9095749,29.0
2021-12-15,10103160,28363,8839633,35633,1142,292891,2.9,0.004047364834166346,0.003914323613791293,0.002815242828217768,9132524,29.0
2021-12-16,10131646,28486,8876788,37155,1133,294024,2.9,0.00420322879920465,0.0038683332707389892,0.0028195138946627285,9170812,29.0
2021-12-17,10159389,27743,8914225,37437,1080,295104,2.9,0.004217403862748492,0.003673169537180554,0.002738252007620457,9209329,29.0
2021-12-18,10186823,27434,8952266,38041,1076,296180,2.91,0.004267448936951857,0.0036461721969203173,0.002700359244045103,9248446,29.0
2021-12-19,10214790,27967,8984921,32655,1023,297203,2.91,0.0036476798164843953,0.0034539806874198664,0.002745409437270085,9282124,29.0
2021-12-20,10241812,27022,9014980,30059,1019,298222,2.91,0.003345494078356381,0.0034286329545798466,0.0026453798854406685,9313202,29.0
2021-12-21,10267719,25907,9055199,40219,1027,299249,2.91,0.00446135210505183,0.003443743251671627,0.002529532860005679,9354448,29.0
2021-12-22,10292983,25264,9097521,42322,1020,300269,2.92,0.004673779118493204,0.0034085326935093807,0.0024605270167599174,9397790,29.0
2021-12-23,10318650,25667,9139166,41645,1002,301271,2.92,0.004577620650724422,0.003337007816324622,0.002493640570474076,9440437,28.0
2021-12-24,10343353,24703,9180379,41213,998,302269,2.92,0.004509492441651775,0.003312632148464445,0.0023940147209180478,9482648,28.0
2021-12-25,10368299,24946,9222486,42107,981,303250,2.92,0.004586629811252907,0.0032454535529611306,0.0024117904513170085,9525736,28.0
2021-12-26,10392020,23721,9259771,37285,968,304218,2.93,0.004042836172372555,0.0031920857378400225,0.0022878391142076016,9563989,28.0
2021-12-27,10415230,23210,9293486,33715,937,305155,2.93,0.003641018768174797,0.0030800281377170173,0.002233444508382476,9598641,28.0
2021-12-28,10437152,21922,9337447,43961,935,306090,2.93,0.0047303024935960725,0.003064016647277512,0.0021048022943324085,9643537,27.0
2021-12-29,10458271,21119,9380223,42776,932,307022,2.94,0.00458112372686026,0.003044856088078696,0.002023444709821298,9687245,27.0
2021-12-30,10479344,21073,9423227,43004,926,307948,2.94,0.004584539194857129,0.003016070509605173,0.0020149602166552594,9731175,27.0
2021-12-31,10499982,20638,9463919,40692,912,308860,2.94,0.0043182659188831796,0.0029615389611232783,0.0019693980844601717,9772779,26.0
2022-01-01,10519733,19751,9497063,33144,847,309707,2.94,0.0035021432453088423,0.002742342809039622,0.001881050843706156,9806770,26.0
2022-01-02,10537966,18233,9524039,26976,811,310518,2.95,0.0028404570971045646,0.002618604035427019,0.0017332188944338967,9834557,26.0
2022-01-03,10554309,16343,9548076,24037,835,311353,2.95,0.002523824188456203,0.002689055062830459,0.0015508685452201296,9859429,27.0
2022-01-04,10570212,15903,9575147,27071,834,312187,2.95,0.002835230888400986,0.0026786316496068,0.0015067779425446124,9887334,27.0
2022-01-05,10585984,15772,9600728,25581,828,313015,2.96,0.0026716038928698005,0.002652256500110584,0.0014921176604594244,9913743,27.0
2022-01-06,10601300,15316,9623677,22949,802,313817,2.96,0.0023903395659161664,0.002562177531428178,0.001446818736926092,9937494,27.0
2022-01-07,10618035,16735,9645712,22035,787,314604,2.96,0.002289665374263894,0.002507830997046101,0.001578579985473505,9960316,27.0
2022-01-08,10634603,16568,9666161,20449,796,315400,2.97,0.002120009388627775,0.002530164905722776,0.001560364040992468,9981561,28.0
2022-01-09,10650849,16246,9686912,20751,763,316163,2.97,0.002146767470560418,0.00241915028535189,0.0015276545819340461,10003075,28.0
2022-01-10,10666679,15830,9706802,19890,741,316904,2.97,0.002053285918154346,0.0023437277606803697,0.0014862664938728456,10023706,28.0
2022-01-11,10684204,17525,9732018,25216,783,317687,2.97,0.002597765978949562,0.0024707797945118237,0.0016429668503195052,10049705,28.0
2022-01-12,10702150,17946,9758364,26346,745,318432,2.98,0.002707146657558557,0.00234507549884011,0.0016796759028561148,10076796,28.0
2022-01-13,10723305,21155,9784348,25984,740,319172,2.98,0.002662741418540948,0.002323887046528084,0.0019767056152268925,10103520,28.0
2022-01-14,10747125,23820,9809300,24952,739,319911,2.98,0.0025501954754676426,0.002315366009549624,0.0022213300843350052,10129211,29.0
2022-01-15,10774304,27179,9835884,26584,723,320634,2.98,0.0027100812494265107,0.0022600035634909865,0.002528955418309442,10156518,29.0
2022-01-16,10803534,29230,9858615,22731,686,321320,2.97,0.002311027661570541,0.0021395110936457407,0.0027129362601983065,10179935,29.0
2022-01-17,10834260,30726,9878371,19756,670,321990,2.97,0.0020039326010803378,0.002085148761359345,0.002844069357304857,10200361,29.0
2022-01-18,10865512,31252,9902935,24564,688,322678,2.97,0.0024866448121860785,0.0021367123202584715,0.0028845532597518986,10225613,29.0
2022-01-19,10899411,33899,9925855,22920,698,323376,2.97,0.002314465357997397,0.002163147162186352,0.003119871387560869,10249231,29.0
2022-01-20,10938261,38850,9950333,24478,684,324060,2.96,0.0024660847856432517,0.002115184800356218,0.003564412792581129,10274393,29.0
2022-01-21,10987774,49513,9975052,24719,692,324752,2.96,0.0024842384671950324,0.0021354070233907674,0.004526587910089086,10299804,29.0
2022-01-22,11044986,57212,10000577,25525,681,325433,2.95,0.002558883903562625,0.002096984776075228,0.005206878117442138,10326010,29.0
2022-01-23,11108191,63205,10023622,23045,679,326112,2.94,0.0023043670380218373,0.0020864509745477373,0.005722506121782267,10349734,29.0
2022-01-24,11173300,65109,10045336,21714,655,326767,2.92,0.0021662828067539053,0.0020085124129134435,0.005861350421504374,10372103,29.0
2022-01-25,11241109,67809,10071740,26404,681,327448,2.91,0.0026284835071719304,0.002084053775319949,0.006068842687478204,10399188,29.0
2022-01-26,11315801,74692,10099937,28197,657,328105,2.9,0.002799615557987023,0.002006425447704574,0.0066445401427919215,10428042,29.0
2022-01-27,11404617,88816,10129691,29754,665,328770,2.88,0.002945958969843065,0.0020267902043553665,0.007848847819080573,10458461,28.0
2022-01-28,11502657,98040,10159197,29506,673,329443,2.86,0.0029128233032971185,0.002047023755208821,0.00859651841004383,10488640,28.0
2022-01-29,11615779,113122,10189207,30010,668,330111,2.84,0.0029539736260650873,0.002027664876776969,0.009834423472768085,10519318,28.0
2022-01-30,11737007,121228,10218151,28944,617,330728,2.82,0.002840652859442239,0.0018690682830926344,0.010436493325157059,10548879,27.0
2022-01-31,11861077,124070,10248281,30130,621,331349,2.79,0.0029486743736708565,0.0018776759149512488,0.010570838033921335,10579630,26.0
2022-02-01,11986913,125836,10288582,40301,663,332012,2.77,0.003932464381099621,0.0020009114257173444,0.01060915463241652,10620594,24.0
2022-02-02,12128796,141883,10337008,48426,678,332690,2.74,0.004706771059413306,0.0020420948640411662,0.0118364920142493,10669698,22.0
2022-02-03,12284564,155768,10390732,53724,667,333357,2.71,0.005197248565542267,0.002004869397937981,0.012842824629913707,10724089,20.0
2022-02-04,12452765,168201,10449181,58449,682,334039,2.68,0.005625108991358818,0.0020458547443131803,0.013692061028783842,10783220,19.0
2022-02-05,12630047,177282,10509688,60507,714,334753,2.65,0.005790597368348749,0.0021374749654980985,0.014236356343350296,10844441,18.0
2022-02-06,12810118,180071,10569271,59583,661,335414,2.62,0.005669340517054256,0.001974590220251926,0.014257349952854437,10904685,17.0
2022-02-07,12982023,171905,10624954,55683,609,336023,2.59,0.005268386059927854,0.001815666609026545,0.01341947045296532,10960977,17.0
2022-02-08,13147666,165643,10706142,81188,698,336721,2.56,0.0076412566115580125,0.0020772387604419684,0.012759413536703734,11042863,17.0
2022-02-09,13330769,183103,10803305,97163,669,337390,2.53,0.009075444730697546,0.0019868080695888413,0.013926654358271671,11140695,16.0
2022-02-10,13527845,197076,10909397,106092,701,338091,2.5,0.009820328131067368,0.002077714217967319,0.014783543244954568,11247488,15.0
2022-02-11,13731794,203949,11021633,112236,722,338813,2.47,0.010288011335548576,0.0021355197269374853,0.015076237198164309,11360446,15.0
2022-02-12,13935560,203766,11134291,112658,729,339542,2.44,0.010221534322545578,0.0021516293648708995,0.014838993360954957,11473833,15.0
2022-02-13,14133509,197949,11235859,101568,706,340248,2.41,0.009122089587922488,0.0020792714892414747,0.01420459601192925,11576107,15.0
2022-02-14,14313965,180456,11333044,97185,683,340931,2.38,0.008649538944908386,0.002007359337894643,0.012767954511508695,11673975,15.0
2022-02-15,14480596,166631,11470925,137881,704,341635,2.36,0.012166281186237304,0.0020649339602440975,0.01164114904570468,11812560,15.0
2022-02-16,14659880,179284,11643393,172468,748,342383,2.34,0.015035230375928688,0.002189471219283812,0.012380982108747496,11985776,15.0
2022-02-17,14840502,180622,11828475,185082,790,343173,2.31,0.015895881896282216,0.0023073575498784304,0.012320837551194064,12171648,14.0
2022-02-18,15020573,180071,12026844,198369,784,343957,2.29,0.016770462802685904,0.002284562013911362,0.01213375396600469,12370801,14.0
2022-02-19,15199720,179147,12217942,191098,798,344755,2.27,0.015889288993854,0.0023200574490416237,0.011926775363363395,12562697,14.0
2022-02-20,15370419,170699,12365238,147296,745,345500,2.25,0.012055712819720288,0.0021609548810024304,0.011230404244288785,12710738,14.0
2022-02-21,15522756,152337,12492732,127494,735,346235,2.23,0.010310679018066704,0.0021273516642545953,0.009911050570579729,12838967,14.0
2022-02-22,15657928,135172,12657025,164293,796,347031,2.22,0.013151086567773971,0.002299016563894529,0.008707989740996958,13004056,14.0
2022-02-23,15795570,137642,12836228,179203,785,347816,2.2,0.01415838240028755,0.0022620457538375933,0.008790562838199234,13184044,14.0
2022-02-24,15928568,132998,12972661,136433,762,348578,2.19,0.01062874545388248,0.0021908135335924057,0.008419955721762573,13321239,15.0
2022-02-25,16052028,123460,13139971,167310,787,349365,2.18,0.012897122648930727,0.0022577443212135058,0.007750853686282476,13489336,15.0
2022-02-26,16175023,122995,13321314,181343,793,350158,2.16,0.013800867597044242,0.0022698324102299328,0.0076622717079735106,13671472,15.0
2022-02-27,16291116,116093,13458910,137596,769,350927,2.15,0.010329011087044426,0.0021961514516304352,0.0071773004588617795,13809837,15.0
2022-02-28,16398036,106920,13575652,116742,733,351660,2.14,0.008673956509108072,0.0020887535014404435,0.006563086285801489,13927312,16.0
2022-03-01,16495369,97333,13748465,172813,786,352446,2.14,0.012729628013446348,0.002235113461866556,0.005935649854653224,14100911,16.0
2022-03-02,16592824,97455,13931995,183530,784,353230,2.13,0.013349126611589046,0.002224454242635732,0.005908021821154685,14285225,16.0
2022-03-03,16685850,93026,14102684,170689,781,354011,2.12,0.012251583495400231,0.0022110239787107573,0.005606399489321401,14456695,16.0
2022-03-04,16775024,89174,14263191,160507,776,354787,2.11,0.011381308692728355,0.002192022281793493,0.005344288723678981,14617978,16.0
2022-03-05,16861793,86769,14418916,155725,750,355537,2.11,0.010917963588933157,0.0021139444229918425,0.005172511228597854,14774453,16.0
2022-03-06,16941656,79863,14567976,149060,744,356281,2.1,0.01033780902808501,0.002092609208043106,0.004736329048755428,14924257,16.0
2022-03-07,17014818,73162,14690595,122619,671,356952,2.1,0.008417023751274622,0.0018833448878834427,0.004318468041140777,15047547,16.0
2022-03-08,17081394,66576,14802351,111756,649,357601,2.09,0.007607316109388362,0.001818171630919574,0.003912824691983285,15159952,17.0
2022-03-09,17140069,58675,14895083,92732,645,358246,2.09,0.0062646805227088995,0.001803686231302448,0.0034350240969793773,15253329,17.0
2022-03-10,17191300,51231,15043717,148634,665,358911,2.09,0.009978729222254179,0.001856266364453463,0.0029889611296196605,15402628,17.0
2022-03-11,17242043,50743,15194927,151210,674,359585,2.09,0.010051372277210424,0.0018779028784294829,0.002951667413168213,15554512,17.0
2022-03-12,17290197,48154,15351778,156851,630,360215,2.08,0.01032258990122159,0.0017520196893641151,0.00279282449301399,15711993,17.0
2022-03-13,17335186,44989,15480407,128629,596,360811,2.08,0.008378768895694,0.0016545674111294595,0.002601994644711114,15841218,17.0
2022-03-14,17376241,41055,15585650,105243,533,361344,2.08,0.006798464665690007,0.0014772276898431524,0.002368304556986001,15946994,17.0
2022-03-15,17412919,36678,15704022,118372,558,361902,2.08,0.0075949350845168065,0.0015442348565355426,0.0021108132650784484,16065924,17.0
2022-03-16,17449438,36519,15822031,118009,576,362478,2.08,0.007514571744741572,0.0015915910937214226,0.00209723596600897,16184509,17.0
2022-03-17,17484257,34819,15934645,112614,561,363039,2.08,0.00711754388548469,0.0015476801350702285,0.0019954224313700752,16297684,17.0
2022-03-18,17518699,34442,16039709,105064,524,363563,2.08,0.006593432109720743,0.0014433710978709602,0.001969886395515763,16403272,17.0
2022-03-19,17551657,32958,16135267,95558,495,364058,2.07,0.005957589380206407,0.001361524687605753,0.0018813040854233078,16499325,17.0
2022-03-20,17582692,31035,16209942,74675,434,364492,2.07,0.004628061004506412,0.0011921177394811355,0.001768209121224329,16574434,18.0
2022-03-21,17611401,28709,16271880,61938,409,364901,2.07,0.0038209883786135546,0.0011221096759326254,0.0016327988910913582,16636781,18.0
2022-03-22,17637795,26394,16346800,74920,472,365373,2.07,0.004604262076662424,0.0012935015250712392,0.0014986882644940636,16712173,18.0
2022-03-23,17664621,26826,16417422,70622,429,365802,2.07,0.004320233929576478,0.0011741425885327672,0.0015209384166217088,16783224,18.0
2022-03-24,17690008,25387,16483898,66476,418,366220,2.07,0.004049113192071241,0.001142694681822487,0.00143716641302416,16850118,19.0
2022-03-25,17715390,25382,16545758,61860,398,366618,2.07,0.0037527531412775428,0.001086778439189473,0.001434821284422183,16912376,19.0
2022-03-26,17739462,24072,16606691,60933,395,367013,2.07,0.003682696193187507,0.0010774157297241962,0.001358818518813365,16973704,19.0
2022-03-27,17762742,23280,16654231,47540,338,367351,2.07,0.002862701546021418,0.0009209483042835752,0.001312328412214514,17021582,19.0
2022-03-28,17783843,21101,16689977,35746,335,367686,2.07,0.0021463614861592095,0.0009119343625034748,0.0011879359616888685,17057663,20.0
2022-03-29,17803503,19660,16737206,47229,339,368025,2.07,0.002829782210005405,0.0009219823436301676,0.0011054978386841883,17105231,20.0
2022-03-30,17823648,20145,16788291,51085,352,368377,2.07,0.003052182066708209,0.0009564567624482656,0.0011315188926583895,17156668,20.0
2022-03-31,17842925,19277,16838787,50496,345,368722,2.07,0.003007810622296159,0.0009365405549206508,0.0010815406587922904,17207509,20.0
2022-04-01,17862089,19164,16884785,45998,342,369064,2.07,0.0027316694486365645,0.0009275280563676436,0.0010740391499712842,17253849,20.0
2022-04-02,17880038,17949,16929332,44547,340,369404,2.07,0.002638292403486231,0.0009212494309929207,0.0010048656682877244,17298736,20.0
