Дата,Заражений за день,Day sin,Day cos,Характерстика ДБ
2022-07-20,5685,0.6117242991150474,-0.7910710346563095,56.0
2022-07-21,6391,0.5877852522924855,-0.8090169943749385,56.0
2022-07-22,6659,0.5633200580636043,-0.8262387743160069,56.0
2022-07-23,6953,0.5383506160906334,-0.8427209586540705,56.0
2022-07-24,7523,0.5128992774059223,-0.8584487936018564,56.0
2022-07-25,6571,0.48698882440435165,-0.8734082006171384,56.0
2022-07-26,6183,0.46064245045058383,-0.8875857890045792,56.0
2022-07-27,9027,0.43388373911757827,-0.9009688679024094,55.0
2022-07-28,11515,0.4067366430757871,-0.9135454576426068,55.0
2022-07-29,11422,0.3792254626528812,-0.925304300474016,55.0
2022-07-30,12248,0.351374824081367,-0.9362348706397281,55.0
2022-07-31,12498,0.32320965745444985,-0.9463273837991677,54.0
2022-08-01,10824,0.29475517441085886,-0.9555728057861548,53.0
2022-08-02,9560,0.26603684556670354,-0.9639628606958455,52.0
2022-08-03,14638,0.2370803777154905,-0.9714900382928692,49.0
2022-08-04,17126,0.20791169081771638,-0.9781476007338148,47.0
2022-08-05,18555,0.17855689479866918,-0.9839295885986238,45.0
2022-08-06,19974,0.14904226617617083,-0.9888308262251291,42.0
2022-08-07,20303,0.11939422454020426,-0.9928469263418421,40.0
2022-08-08,17862,0.08963930890346997,-0.9959742939952357,38.0
2022-08-09,16325,0.05980415394503408,-0.9982101297677352,35.0
2022-08-10,23771,0.02991546616936167,-0.9995524322835044,32.0
2022-08-11,25815,4.017460481839907e-14,-1.0,28.0
2022-08-12,27810,-0.029915466169394993,-0.9995524322835034,26.0
2022-08-13,28694,-0.059804153945067356,-0.9982101297677332,24.0
2022-08-14,28982,-0.08963930890338995,-0.995974293995243,22.0
2022-08-15,25273,-0.11939422454023736,-0.9928469263418381,21.0
2022-08-16,23909,-0.1490422661762038,-0.9888308262251241,19.0
2022-08-17,33106,-0.17855689479859013,-0.9839295885986381,18.0
2022-08-18,35809,-0.207911690817749,-0.9781476007338078,18.0
2022-08-19,37609,-0.2370803777155229,-0.9714900382928613,17.0
2022-08-20,40010,-0.2660368455666261,-0.9639628606958668,16.0
2022-08-21,39669,-0.2947551744108907,-0.9555728057861449,16.0
2022-08-22,33061,-0.3232096574544814,-0.9463273837991569,16.0
2022-08-23,30967,-0.3513748240812918,-0.9362348706397563,15.0
2022-08-24,40231,-0.379225462652912,-0.9253043004740035,14.0
2022-08-25,43919,-0.4067366430758176,-0.9135454576425932,14.0
2022-08-26,46452,-0.43388373911760836,-0.9009688679023949,14.0
2022-08-27,47093,-0.4606424504506134,-0.8875857890045639,14.0
2022-08-28,46857,-0.4869888244043808,-0.8734082006171222,14.0
2022-08-29,39658,-0.512899277405951,-0.8584487936018393,14.0
2022-08-30,37067,-0.5383506160906615,-0.8427209586540525,13.0
2022-08-31,46321,-0.5633200580636318,-0.8262387743159881,13.0
2022-09-01,49761,-0.5877852522925124,-0.8090169943749188,13.0
2022-09-02,50952,-0.6117242991149839,-0.7910710346563586,13.0
2022-09-03,51699,-0.6351157698421852,-0.7724169592245942,13.0
2022-09-04,48042,-0.6579387259397466,-0.7530714660035813,13.0
2022-09-05,41690,-0.680172737770896,-0.733051871829848,13.0
2022-09-06,38500,-0.7017979028839948,-0.7123760969513414,13.0
2022-09-07,47958,-0.7227948638274202,-0.6910626489868347,13.0
2022-09-08,50618,-0.7431448254773705,-0.6691306063588845,13.0
2022-09-09,52106,-0.7628295718622673,-0.6465996012157987,12.0
2022-09-10,53486,-0.7818314824680535,-0.6234898018587038,12.0
2022-09-11,52829,-0.8001335480111829,-0.5998218946879449,12.0
2022-09-12,46488,-0.81771938566443,-0.5756170656856754,13.0
2022-09-13,44045,-0.8345732537213216,-0.5508969814520738,12.0
2022-09-14,51735,-0.8506800656873171,-0.5256837698105409,12.0
2022-09-15,56126,-0.8660254037844357,-0.5000000000000051,12.0
2022-09-16,59035,-0.8805955318567527,-0.4738686624729715,13.0
2022-09-17,58305,-0.8943774076663161,-0.44731314831567387,12.0
2022-09-18,56751,-0.9073586945678609,-0.42035722830957406,12.0
2022-09-19,49488,-0.9195277725514613,-0.3930250316538985,12.0
2022-09-20,46474,-0.9308737486441861,-0.3653410243664413,12.0
2022-09-21,53045,-0.9413864666608988,-0.3373299873828422,12.0
2022-09-22,53457,-0.9510565162951609,-0.30901699437492486,12.0
2022-09-23,53335,-0.9598752415428741,-0.2804273893060539,12.0
2022-09-24,51269,-0.9678347484506623,-0.2515867637445245,12.0
2022-09-25,46758,-0.9749279121818281,-0.22252093395629474,12.0
2022-09-26,40188,-0.9811483833941836,-0.19325591779549747,12.0
2022-09-27,36605,-0.9864905939235181,-0.16381791141515753,12.0
2022-09-28,40017,-0.990949761767937,-0.134233265817639,12.0
2022-09-29,38739,-0.994521895368279,-0.10452846326760044,12.0
2022-09-30,37286,-0.9972037971811784,-0.07473009358644785,12.0
2022-10-01,33186,-0.9989930665413153,-0.04486483035050188,12.0
2022-10-02,30085,-0.9998881018102741,-0.014959407015213857,12.0
2022-10-03,24158,-0.9998881018102738,0.014959407015236412,12.0
2022-10-04,21687,-0.9989930665413143,0.044864830350524416,12.0
2022-10-05,23757,-0.9972037971811767,0.07473009358647034,12.0
2022-10-06,23045,-0.9945218953682765,0.10452846326762287,12.0
2022-10-07,22268,-0.9909497617679339,0.13423326581766137,13.0
2022-10-08,20571,-0.9864905939235145,0.16381791141517976,13.0
2022-10-09,18819,-0.9811483833941793,0.1932559177955196,13.0
2022-10-10,15661,-0.9749279121818231,0.22252093395631672,14.0
2022-10-11,13970,-0.9678347484506566,0.2515867637445463,14.0
2022-10-12,15640,-0.9598752415428996,0.2804273893059664,14.0
2022-10-13,15477,-0.951056516295154,0.3090169943749463,14.0
2022-10-14,14736,-0.9413864666608912,0.33732998738286346,15.0
2022-10-15,13384,-0.9308737486442193,0.36534102436635646,15.0
2022-10-16,12354,-0.9195277725514525,0.3930250316539193,15.0
2022-10-17,10403,-0.9073586945678513,0.4203572283095945,16.0
2022-10-18,9474,-0.894377407666357,0.4473131483155924,16.0
2022-10-19,10656,-0.8805955318567419,0.47386866247299136,17.0
2022-10-20,10067,-0.8660254037844244,0.5000000000000246,17.0
2022-10-21,9761,-0.8506800656873651,0.5256837698104634,17.0
2022-10-22,9348,-0.8345732537213092,0.5508969814520926,17.0
2022-10-23,8672,-0.817719385664417,0.5756170656856939,18.0
2022-10-24,7329,-0.8001335480112376,0.599821894687872,19.0
2022-10-25,6578,-0.7818314824680394,0.6234898018587215,19.0
2022-10-26,7518,-0.7628295718622528,0.646599601215816,20.0
2022-10-27,7849,-0.7431448254773554,0.6691306063589013,20.0
2022-10-28,7606,-0.7227948638274047,0.691062648986851,20.0
2022-10-29,7107,-0.7017979028839787,0.7123760969513573,21.0
2022-10-30,6803,-0.6801727377708795,0.7330518718298634,21.0
2022-10-31,5781,-0.6579387259397296,0.7530714660035961,22.0
2022-11-01,5252,-0.6351157698421678,0.7724169592246085,23.0
2022-11-02,6385,-0.6117242991149661,0.7910710346563724,23.0
2022-11-03,6375,-0.5877852522924942,0.8090169943749321,23.0
2022-11-04,6149,-0.5633200580636132,0.8262387743160009,24.0
2022-11-05,5617,-0.5383506160906424,0.8427209586540646,24.0
2022-11-06,4566,-0.5128992774059316,0.8584487936018509,25.0
2022-11-07,4421,-0.4869888244043611,0.8734082006171332,25.0
2022-11-08,4320,-0.46064245045059343,0.8875857890045742,26.0
2022-11-09,5335,-0.433883739117588,0.9009688679024047,26.0
2022-11-10,5594,-0.406736643075797,0.9135454576426023,27.0
2022-11-11,5554,-0.37922546265289114,0.925304300474012,27.0
2022-11-12,5514,-0.3513748240813771,0.9362348706397243,28.0
2022-11-13,5364,-0.32320965745446,0.9463273837991641,28.0
2022-11-14,4578,-0.2947551744108692,0.9555728057861516,29.0
2022-11-15,4431,-0.2660368455667139,0.9639628606958426,30.0
2022-11-16,5380,-0.23708037771550097,0.9714900382928666,30.0
2022-11-17,5680,-0.20791169081772692,0.9781476007338126,30.0
2022-11-18,5546,-0.17855689479867978,0.9839295885986218,31.0
2022-11-19,5445,-0.1490422661761815,0.9888308262251275,31.0
2022-11-20,5217,-0.11939422454021498,0.9928469263418408,31.0
2022-11-21,4662,-0.08963930890348071,0.9959742939952347,32.0
2022-11-22,4460,-0.05980415394504484,0.9982101297677345,32.0
2022-11-23,5631,-0.029915466169372445,0.9995524322835041,33.0
2022-11-24,5784,-5.0955210534715306e-14,1.0,33.0
2022-11-25,5992,0.029915466169384217,0.9995524322835038,33.0
2022-11-26,6088,0.059804153945056594,0.9982101297677338,34.0
2022-11-27,5918,0.0896393089033792,0.995974293995244,34.0
2022-11-28,5048,0.11939422454022666,0.9928469263418395,35.0
2022-11-29,4928,0.14904226617619315,0.9888308262251257,35.0
2022-11-30,6088,0.17855689479869138,0.9839295885986197,35.0
2022-12-01,6785,0.20791169081773844,0.9781476007338101,35.0
2022-12-02,6721,0.23708037771551244,0.9714900382928638,36.0
2022-12-03,6669,0.2660368455667253,0.9639628606958395,36.0
2022-12-04,6598,0.2947551744108804,0.9555728057861481,36.0
2022-12-05,5667,0.32320965745447117,0.9463273837991604,37.0
2022-12-06,5561,0.3513748240813881,0.9362348706397202,37.0
2022-12-07,6935,0.3792254626529021,0.9253043004740075,36.0
2022-12-08,7430,0.40673664307580776,0.9135454576425975,36.0
2022-12-09,7465,0.43388373911759864,0.9009688679023996,36.0
2022-12-10,7397,0.46064245045060387,0.8875857890045689,36.0
2022-12-11,7096,0.48698882440437136,0.8734082006171274,36.0
2022-12-12,6376,0.5128992774059417,0.8584487936018449,37.0
2022-12-13,5977,0.5383506160906524,0.8427209586540583,36.0
2022-12-14,7532,0.563320058063623,0.8262387743159942,35.0
2022-12-15,7833,0.5877852522925038,0.8090169943749251,35.0
2022-12-16,8451,0.6117242991149754,0.7910710346563652,35.0
2022-12-17,7531,0.6351157698421769,0.7724169592246011,34.0
2022-12-18,7222,0.6579387259397385,0.7530714660035884,34.0
2022-12-19,6341,0.680172737770888,0.7330518718298553,34.0
2022-12-20,5994,0.7017979028839871,0.712376096951349,33.0
2022-12-21,7442,0.7227948638274128,0.6910626489868424,33.0
2022-12-22,7451,0.7431448254773633,0.6691306063588925,32.0
2022-12-23,7409,0.7628295718622603,0.646599601215807,31.0
2022-12-24,6986,0.7818314824680468,0.6234898018587123,31.0
2022-12-25,6595,0.8001335480111764,0.5998218946879535,30.0
2022-12-26,5335,0.8177193856644238,0.5756170656856843,31.0
2022-12-27,5197,0.8345732537213156,0.5508969814520828,30.0
2022-12-28,6202,0.8506800656873115,0.5256837698105501,30.0
2022-12-29,6146,0.8660254037844303,0.5000000000000144,29.0
2022-12-30,5810,0.8805955318567475,0.473868662472981,29.0
2022-12-31,5527,0.8943774076663622,0.44731314831558183,29.0
2023-01-01,5038,0.9073586945678563,0.42035722830958383,29.0
2023-01-02,3884,0.9195277725514571,0.39302503165390845,29.0
2023-01-03,3080,0.9308737486442237,0.36534102436634547,30.0
2023-01-04,3328,0.9413864666608952,0.33732998738285236,30.0
2023-01-05,3274,0.9510565162951575,0.30901699437493513,30.0
2023-01-06,3439,0.9598752415429029,0.2804273893059551,30.0
2023-01-07,3303,0.9678347484506596,0.2515867637445349,30.0
2023-01-08,3127,0.9749279121818257,0.22252093395630526,31.0
2023-01-09,2754,0.9811483833941815,0.19325591779550805,32.0
2023-01-10,3032,0.9864905939235163,0.16381791141516816,32.0
2023-01-11,4201,0.9909497617679356,0.1342332658176497,32.0
2023-01-12,4675,0.9945218953682777,0.10452846326761116,33.0
2023-01-13,5078,0.9972037971811776,0.07473009358645859,33.0
